proxy,test_id,method,route_idx,cpu_time,real_time
ConsulProxy,0,add,1,0.014573176000000077,0.21069854008965194
ConsulProxy,0,delete,1,0.005398745999997345,0.015421633142977953
ConsulProxy,0,get_all,1,0.23323724099999943,0.2728313938714564
ConsulProxy,0,add,2,0.014021971999999883,0.125412215013057
ConsulProxy,0,delete,2,0.0036691759999882834,0.009138745022937655
ConsulProxy,0,get_all,2,0.24587818700000064,0.2938439049758017
ConsulProxy,0,add,3,0.020293066000000026,0.1735364841297269
ConsulProxy,0,delete,3,0.0038749269999982516,0.011259779101237655
ConsulProxy,0,get_all,3,0.23404032999999913,0.2727765399031341
ConsulProxy,0,add,4,0.021094904000000136,0.1340997200459242
ConsulProxy,0,delete,4,0.006683993999985205,0.011323672020807862
ConsulProxy,0,get_all,4,0.24718740699999842,0.2836589231155813
ConsulProxy,0,add,5,0.020285164000000133,0.1634026791434735
ConsulProxy,0,delete,5,0.0020965390000071693,0.008237970992922783
ConsulProxy,0,get_all,5,0.2277052630000007,0.26440663100220263
ConsulProxy,0,add,6,0.019312416,0.06680765002965927
ConsulProxy,0,delete,6,0.001521129999986215,0.004942446947097778
ConsulProxy,0,get_all,6,0.25245705899999926,0.2992797140032053
ConsulProxy,0,add,7,0.02092584899999994,0.1880292200949043
ConsulProxy,0,delete,7,0.001443515000005391,0.006768107879906893
ConsulProxy,0,get_all,7,0.2316642550000001,0.27160893799737096
ConsulProxy,0,add,8,0.020145188999999952,0.13207284198142588
ConsulProxy,0,delete,8,0.001326288000001341,0.004422241123393178
ConsulProxy,0,get_all,8,0.2321964560000005,0.27153066196478903
ConsulProxy,0,add,9,0.02128186199999993,0.21814960078336298
ConsulProxy,0,delete,9,0.0013127830000030372,0.00660860794596374
ConsulProxy,0,get_all,9,0.23334254000000065,0.2774772469419986
ConsulProxy,0,add,10,0.022123393999999852,0.10327097284607589
ConsulProxy,0,delete,10,0.001299998000007463,0.004758220864459872
ConsulProxy,0,get_all,10,0.23616463799999998,0.2744364489335567
ConsulProxy,0,add,12,0.01972665100000004,0.20552652888000011
ConsulProxy,0,delete,12,0.0013055790000180423,0.004351217998191714
ConsulProxy,0,get_all,12,0.23173041699999963,0.274302446981892
ConsulProxy,0,add,13,0.020547577999999955,0.18827816611155868
ConsulProxy,0,delete,13,0.0012920639999833838,0.006624244153499603
ConsulProxy,0,get_all,13,0.22880264299999986,0.25964833912439644
ConsulProxy,0,add,15,0.017524419000000124,0.08713669888675213
ConsulProxy,0,delete,15,0.0014147330000184866,0.006931577110663056
ConsulProxy,0,get_all,15,0.23377444399999803,0.28356927284039557
ConsulProxy,0,add,17,0.01954904299999982,0.08771907794289291
ConsulProxy,0,delete,17,0.0018496639999909803,0.007618917850777507
ConsulProxy,0,get_all,17,0.23266761600000052,0.2763928130734712
ConsulProxy,0,add,19,0.01958873299999997,0.21357437409460545
ConsulProxy,0,delete,19,0.0018927569999789284,0.00765631883405149
ConsulProxy,0,get_all,19,0.23464382100000236,0.2747892059851438
ConsulProxy,0,add,22,0.01973065399999996,0.18774923216551542
ConsulProxy,0,delete,22,0.0017317420000040329,0.005075277062132955
ConsulProxy,0,get_all,22,0.23259844999999757,0.268035220913589
ConsulProxy,0,add,25,0.023782705000000126,0.3078193219844252
ConsulProxy,0,delete,25,0.0017470150000065132,0.00729239103384316
ConsulProxy,0,get_all,25,0.23497937100000144,0.2717482738662511
ConsulProxy,0,add,28,0.012440336999999912,0.13051473419182003
ConsulProxy,0,delete,28,0.0017162229999883039,0.0049416678957641125
ConsulProxy,0,get_all,28,0.2425732140000001,0.27749937889166176
ConsulProxy,0,add,32,0.020625515000000094,0.22384199197404087
ConsulProxy,0,delete,32,0.0017916219999847272,0.004890508018434048
ConsulProxy,0,get_all,32,0.2493633250000009,0.290460699936375
ConsulProxy,0,add,36,0.014493281000000025,0.20838960516266525
ConsulProxy,0,delete,36,0.0017996770000081597,0.005177484126761556
ConsulProxy,0,get_all,36,0.2762373990000029,0.3158863082062453
ConsulProxy,0,add,41,0.017529868999999865,0.22845751396380365
ConsulProxy,0,delete,41,0.0014257720000045992,0.006769842002540827
ConsulProxy,0,get_all,41,0.2439892819999976,0.2735076770186424
ConsulProxy,0,add,47,0.019790132000000238,0.14503065287135541
ConsulProxy,0,delete,47,0.0014874190000000453,0.006965421140193939
ConsulProxy,0,get_all,47,0.24841992300000015,0.3019464830867946
ConsulProxy,0,add,53,0.022201670999999923,0.1461974058765918
ConsulProxy,0,delete,53,0.001464981999987458,0.0068626548163592815
ConsulProxy,0,get_all,53,0.25026585399999846,0.28634568001143634
ConsulProxy,0,add,60,0.02243307700000008,0.085385886952281
ConsulProxy,0,delete,60,0.0015017170000248825,0.004912625998258591
ConsulProxy,0,get_all,60,0.24677930400000037,0.29599801707081497
ConsulProxy,0,add,68,0.013023174000000193,0.10346765699796379
ConsulProxy,0,delete,68,0.0017532919999894148,0.005456862971186638
ConsulProxy,0,get_all,68,0.2527474209999987,0.3039861449506134
ConsulProxy,0,add,77,0.020671176000000013,0.18334556301124394
ConsulProxy,0,delete,77,0.002375142000005326,0.010718461824581027
ConsulProxy,0,get_all,77,0.24965293700000046,0.2824763141106814
ConsulProxy,0,add,87,0.0208170179999998,0.11291063204407692
ConsulProxy,0,delete,87,0.0020394480000049953,0.007680260809138417
ConsulProxy,0,get_all,87,0.24985925100000372,0.2998705271165818
ConsulProxy,0,add,99,0.019878421000000035,0.1461941080633551
ConsulProxy,0,delete,99,0.00154570399999443,0.007033305941149592
ConsulProxy,0,get_all,99,0.24324146300000393,0.2715729249175638
ConsulProxy,0,add,112,0.02283402400000023,0.47666926006786525
ConsulProxy,0,delete,112,0.0017656240000007983,0.005626311991363764
ConsulProxy,0,get_all,112,0.24353266299999632,0.27749447082169354
ConsulProxy,0,add,127,0.022681567000000236,0.28734998195432127
ConsulProxy,0,delete,127,0.0017440799999803858,0.007340144831687212
ConsulProxy,0,get_all,127,0.24810322999999812,0.2821590700186789
ConsulProxy,0,add,144,0.021118515000000393,0.32492346595972776
ConsulProxy,0,delete,144,0.0016511829999785732,0.0049217508640140295
ConsulProxy,0,get_all,144,0.24830666900000153,0.27886283001862466
ConsulProxy,0,add,163,0.0072141600000001915,0.12316935113631189
ConsulProxy,0,delete,163,0.0015487020000080065,0.0071988520212471485
ConsulProxy,0,get_all,163,0.25310233900000156,0.3016972749028355
ConsulProxy,0,add,184,0.02150853199999947,0.16781845199875534
ConsulProxy,0,delete,184,0.0029459160000158136,0.008512255968526006
ConsulProxy,0,get_all,184,0.2505211430000003,0.2973973711486906
ConsulProxy,0,add,209,0.01736672799999983,0.23364134784787893
ConsulProxy,0,delete,209,0.002104201000008743,0.008153734961524606
ConsulProxy,0,get_all,209,0.24423140300000057,0.26581825013272464
ConsulProxy,0,add,237,0.010637529000000256,0.1784176209475845
ConsulProxy,0,delete,237,0.0016292880000037258,0.007235342171043158
ConsulProxy,0,get_all,237,0.245971621999999,0.2778279730118811
ConsulProxy,0,add,268,0.02401232199999992,0.49576757103204727
ConsulProxy,0,delete,268,0.002087414000015997,0.00544909480959177
ConsulProxy,0,get_all,268,0.2693514770000007,0.3207338210195303
ConsulProxy,0,add,304,0.02199460799999997,0.22455521090887487
ConsulProxy,0,delete,304,0.0016172359999870878,0.004789256025105715
ConsulProxy,0,get_all,304,0.2505119629999939,0.29277568496763706
ConsulProxy,0,add,344,0.019846148999999258,0.24617447890341282
ConsulProxy,0,delete,344,0.0016087350000191236,0.007025252096354961
ConsulProxy,0,get_all,344,0.27000447100000713,0.3209293419495225
ConsulProxy,0,add,389,0.023516879000000657,0.4339211960323155
ConsulProxy,0,delete,389,0.0017525230000217107,0.004951532930135727
ConsulProxy,0,get_all,389,0.2577230010000022,0.30488157318904996
ConsulProxy,0,add,441,0.029202927000000045,0.4709603239316493
ConsulProxy,0,delete,441,0.0022550820000049043,0.005482638953253627
ConsulProxy,0,get_all,441,0.25623844899999426,0.3010073769837618
